#	 mag	 abs_mag	 b.c.
-0.764091	0.764091	1
-0.764091	0.764091	1
0.666424	0.666424	1
0.666424	0.666424	1
-0.629981	0.629981	1
-0.629981	0.629981	1
-0.629738	0.629738	1
-0.629738	0.629738	1
0.620262	0.620262	1
0.620262	0.620262	1
0.629738	0.629738	1
0.629738	0.629738	1
0.629981	0.629981	1
0.629981	0.629981	1
-0.569485	0.569485	1
-0.569485	0.569485	1
0.563897	0.563897	1
0.563897	0.563897	1
0.563168	0.563168	1
0.563168	0.563168	1
-0.586492	0.586492	1
-0.586492	0.586492	1
0.584791	0.584791	1
-0.11759	0.11759	-1
0.0966958	0.0966958	-1
-0.571186	0.571186	1
0.579446	0.579446	1
0.579446	0.579446	1
0.579932	0.579932	1
0.579932	0.579932	1
0.579203	0.579203	1
0.579203	0.579203	1
-0.559524	0.559524	1
-0.559524	0.559524	1
-0.562925	0.562925	1
-0.562925	0.562925	1
0.591108	0.591108	1
0.591108	0.591108	1
-0.588921	0.588921	1
-0.588921	0.588921	1
0.643586	0.643586	1
0.643586	0.643586	1
0.639213	0.639213	1
0.639213	0.639213	1
-0.585763	0.585763	1
-0.585763	0.585763	1
-0.58552	0.58552	1
-0.58552	0.58552	1
-0.584305	0.584305	1
-0.584305	0.584305	1
0.54276	0.54276	1
0.54276	0.54276	1
-0.589164	0.589164	1
-0.589164	0.589164	1
-0.589407	0.589407	1
-0.589407	0.589407	1
-0.586006	0.586006	1
-0.586006	0.586006	1
0.60034	0.60034	1
0.60034	0.60034	1
0.599368	0.599368	1
0.599368	0.599368	1
0.597425	0.597425	1
0.597425	0.597425	1
-0.628523	0.628523	1
-0.628523	0.628523	1
-0.629009	0.629009	1
-0.629009	0.629009	1
0.603013	0.603013	1
0.603013	0.603013	1
0.602527	0.602527	1
0.602527	0.602527	1
-0.577502	0.577502	1
-0.577502	0.577502	1
0.580175	0.580175	1
0.580175	0.580175	1
-0.571429	0.571429	1
-0.571429	0.571429	1
0.572643	0.572643	1
0.572643	0.572643	1
0.574344	0.574344	1
0.574344	0.574344	1
0.573372	0.573372	1
0.573372	0.573372	1
0.570457	0.570457	1
0.570457	0.570457	1
-0.578474	0.578474	1
-0.578474	0.578474	1
