#	 mag	 abs_mag	 b.c.
0.116247	0.116247	-1
0.129086	0.129086	-1
0.127506	0.127506	1
0.125926	0.125926	1
0.0988642	0.0988642	-1
0.0986667	0.0986667	-1
0.0725926	0.0725926	1
0.0723951	0.0723951	1
0.233778	0.233778	-1
0.23358	0.23358	-1
-0.215605	0.215605	1
-0.127704	0.127704	1
0.259852	0.259852	-1
0.259654	0.259654	-1
0.291259	0.291259	1
-0.313975	0.313975	1
0.0453333	0.0453333	-1
0.0455309	0.0455309	-1
-0.322864	0.322864	1
-0.319901	0.319901	1
-0.233185	0.233185	-1
-0.233383	0.233383	-1
-0.344593	0.344593	1
-0.344988	0.344988	1
0.00720988	0.00720988	-1
-0.113284	0.113284	-1
0.319506	0.319506	1
-0.344395	0.344395	1
0.0625185	0.0625185	-1
0.062321	0.062321	-1
-0.205728	0.205728	1
-0.204346	0.204346	1
0.0569877	0.0569877	-1
0.0573827	0.0573827	-1
-0.236148	0.236148	1
-0.193284	0.193284	1
0.017679	0.017679	-1
0.0164938	0.0164938	-1
-0.0988642	0.0988642	1
-0.0994568	0.0994568	1
0.0137284	0.0137284	-1
0.0135309	0.0135309	-1
-0.0994568	0.0994568	1
-0.0990617	0.0990617	1
0.030716	0.030716	-1
0.030321	0.030321	-1
-0.132247	0.132247	1
-0.132049	0.132049	1
0.0441481	0.0441481	-1
0.143309	0.143309	-1
0.163654	0.163654	1
0.161284	0.161284	1
0.0733827	0.0733827	-1
0.0648889	0.0648889	-1
0.10084	0.10084	1
0.101432	0.101432	1
0.0583704	0.0583704	-1
0.0646914	0.0646914	-1
0.158123	0.158123	1
0.157333	0.157333	1
0.0640988	0.0640988	-1
0.0615309	0.0615309	-1
0.225086	0.225086	1
0.225284	0.225284	1
0.00246914	0.00246914	-1
0.0054321	0.0054321	-1
0.0688395	0.0688395	1
0.068642	0.068642	1
0.017679	0.017679	-1
0.0480988	0.0480988	-1
0.128296	0.128296	1
0.128494	0.128494	1
0.0672593	0.0672593	-1
0.065284	0.065284	-1
0.0897778	0.0897778	1
0.0953086	0.0953086	1
0.0984691	0.0984691	-1
0.085037	0.085037	-1
0.125531	0.125531	1
0.127111	0.127111	1
0.113284	0.113284	-1
0.113481	0.113481	-1
0.0654815	0.0654815	1
0.0556049	0.0556049	1
0.0743704	0.0743704	-1
0.0830617	0.0830617	-1
0.0862222	0.0862222	1
0.0864198	0.0864198	1
0.0573827	0.0573827	-1
0.13758	0.13758	-1
0.149235	0.149235	1
0.15042	0.15042	1
0.167802	0.167802	-1
0.165037	0.165037	-1
0.136	0.136	1
0.136988	0.136988	1
0.138173	0.138173	-1
0.13837	0.13837	-1
0.127901	0.127901	1
0.163259	0.163259	1
0.205531	0.205531	-1
0.201185	0.201185	-1
0.252938	0.252938	1
-0.195654	0.195654	1
-0.145877	0.145877	-1
-0.145086	0.145086	-1
-0.191309	0.191309	1
-0.192296	0.192296	1
-0.0899753	0.0899753	-1
-0.085037	0.085037	-1
-0.189136	0.189136	1
-0.198815	0.198815	1
-0.149432	0.149432	-1
-0.150025	0.150025	-1
-0.20237	0.20237	1
-0.202765	0.202765	1
-0.111704	0.111704	-1
-0.112296	0.112296	-1
-0.206914	0.206914	1
-0.0224198	0.0224198	1
-0.074963	0.074963	-1
-0.0714074	0.0714074	-1
-0.011358	0.011358	1
-0.0125432	0.0125432	1
-0.0852346	0.0852346	-1
-0.0905679	0.0905679	-1
0.0368395	0.0368395	1
0.0718025	0.0718025	1
-0.0779259	0.0779259	-1
-0.0775309	0.0775309	-1
0.146469	0.146469	1
0.150617	0.150617	1
-0.0524444	0.0524444	-1
-0.0522469	0.0522469	-1
0.0840494	0.0840494	1
0.0895802	0.0895802	1
-0.0779259	0.0779259	-1
-0.0159012	0.0159012	-1
0.171753	0.171753	1
0.171358	0.171358	1
-0.0633086	0.0633086	-1
-0.129481	0.129481	-1
0.232593	0.232593	1
0.233778	0.233778	1
-0.062321	0.062321	-1
-0.0595556	0.0595556	-1
0.241284	0.241284	1
0.242864	0.242864	1
-0.140148	0.140148	-1
0.134025	0.134025	-1
-0.303111	0.303111	1
-0.303309	0.303309	1
0.168198	0.168198	-1
-0.172741	0.172741	-1
0.210074	0.210074	1
-0.264395	0.264395	1
0.193481	0.193481	-1
0.193284	0.193284	-1
-0.212444	0.212444	1
-0.211852	0.211852	1
-0.134222	0.134222	-1
-0.134025	0.134025	-1
-0.198617	0.198617	1
-0.208889	0.208889	1
0.208889	0.208889	-1
0.208691	0.208691	-1
0.0666667	0.0666667	1
-0.23358	0.23358	1
0.18321	0.18321	-1
0.172346	0.172346	-1
-0.206321	0.206321	1
-0.207111	0.207111	1
0.0755556	0.0755556	-1
0.0714074	0.0714074	-1
-0.120988	0.120988	1
-0.121778	0.121778	1
0.0745679	0.0745679	-1
0.0583704	0.0583704	-1
-0.00720988	0.00720988	1
-0.00701235	0.00701235	1
0.0830617	0.0830617	-1
0.0834568	0.0834568	-1
-0.097284	0.097284	1
-0.0974815	0.0974815	1
0.0978765	0.0978765	-1
0.097679	0.097679	-1
-0.117827	0.117827	1
-0.118222	0.118222	1
0.0299259	0.0299259	-1
0.0457284	0.0457284	-1
-0.156148	0.156148	1
-0.15437	0.15437	1
-0.0451358	0.0451358	-1
-0.043358	0.043358	-1
-0.17116	0.17116	1
-0.171358	0.171358	1
0.126321	0.126321	-1
0.125926	0.125926	-1
-0.205136	0.205136	1
-0.204741	0.204741	1
0.0445432	0.0445432	-1
0.0498765	0.0498765	-1
-0.130667	0.130667	1
-0.13521	0.13521	1
0.0129383	0.0129383	-1
0.0127407	0.0127407	-1
-0.0716049	0.0716049	1
-0.0704198	0.0704198	1
0.0745679	0.0745679	-1
0.116247	0.116247	-1
-0.0806914	0.0806914	1
-0.0854321	0.0854321	1
0.0157037	0.0157037	-1
0.0137284	0.0137284	-1
-0.0710123	0.0710123	1
-0.0696296	0.0696296	1
0.0364444	0.0364444	-1
0.0392099	0.0392099	-1
-0.176691	0.176691	1
-0.220938	0.220938	1
0.00148148	0.00148148	-1
0.000296296	0.000296296	-1
-0.209679	0.209679	1
0.0785185	0.0785185	1
-0.155753	0.155753	-1
-0.157333	0.157333	-1
0.112494	0.112494	1
0.0283457	0.0283457	1
0.0374321	0.0374321	-1
0.0376296	0.0376296	-1
-0.106963	0.106963	1
-0.105185	0.105185	1
-0.0949136	0.0949136	-1
-0.094321	0.094321	-1
-0.11684	0.11684	1
-0.102815	0.102815	1
-0.0522469	0.0522469	-1
-0.0524444	0.0524444	-1
-0.126914	0.126914	1
-0.127506	0.127506	1
0.065679	0.065679	-1
0.0619259	0.0619259	-1
-0.180444	0.180444	1
-0.202568	0.202568	1
-0.141728	0.141728	-1
-0.133235	0.133235	-1
-0.0506667	0.0506667	1
-0.113086	0.113086	1
-0.0735802	0.0735802	-1
-0.0866173	0.0866173	-1
-0.111704	0.111704	1
0.0352593	0.0352593	1
0.0785185	0.0785185	-1
0.0781235	0.0781235	-1
0.0480988	0.0480988	1
0.042963	0.042963	1
0.0522469	0.0522469	-1
0.0538272	0.0538272	-1
-0.0874074	0.0874074	1
-0.0876049	0.0876049	1
-0.0326914	0.0326914	-1
-0.0330864	0.0330864	-1
-0.0755556	0.0755556	1
-0.0988642	0.0988642	1
-0.110321	0.110321	-1
-0.125926	0.125926	-1
-0.0992593	0.0992593	1
-0.0994568	0.0994568	1
0.0224198	0.0224198	-1
0.020642	0.020642	-1
-0.0959012	0.0959012	1
-0.141333	0.141333	1
-0.0133333	0.0133333	-1
-0.00720988	0.00720988	-1
-0.17037	0.17037	1
-0.169185	0.169185	1
-0.0374321	0.0374321	-1
-0.0376296	0.0376296	-1
-0.182222	0.182222	1
-0.107753	0.107753	1
0.059358	0.059358	-1
0.0585679	0.0585679	-1
0.0139259	0.0139259	1
0.0313086	0.0313086	1
0.0384198	0.0384198	-1
0.0648889	0.0648889	-1
0.0510617	0.0510617	1
0.0512593	0.0512593	1
-0.12237	0.12237	-1
-0.121383	0.121383	-1
-0.180444	0.180444	1
-0.182617	0.182617	1
-0.122173	0.122173	-1
-0.0800988	0.0800988	-1
-0.136988	0.136988	1
-0.13442	0.13442	1
-0.0629136	0.0629136	-1
-0.0617284	0.0617284	-1
-0.0238025	0.0238025	1
-0.0168889	0.0168889	1
0.0449383	0.0449383	-1
0.0441481	0.0441481	-1
-0.0338765	0.0338765	1
-0.0330864	0.0330864	1
0.0639012	0.0639012	-1
0.100444	0.100444	-1
-0.102025	0.102025	1
-0.102222	0.102222	1
0.131654	0.131654	-1
0.132444	0.132444	-1
-0.0933333	0.0933333	1
-0.0895802	0.0895802	1
-0.04	0.04	-1
0.0340741	0.0340741	-1
0.033284	0.033284	1
0.0326914	0.0326914	1
0.0222222	0.0222222	-1
0.0228148	0.0228148	-1
0.136	0.136	1
0.131852	0.131852	1
0.0022716	0.0022716	-1
0.00187654	0.00187654	-1
-0.0301235	0.0301235	1
-0.0297284	0.0297284	1
0.205926	0.205926	-1
0.205333	0.205333	-1
-0.287901	0.287901	1
-0.288099	0.288099	1
-0.288099	0.288099	1
-0.287506	0.287506	1
-0.0271605	0.0271605	-1
-0.027358	0.027358	-1
-0.247012	0.247012	1
-0.246815	0.246815	1
-0.144494	0.144494	-1
-0.125333	0.125333	-1
-0.168198	0.168198	1
-0.168593	0.168593	1
0.0145185	0.0145185	-1
0.0230123	0.0230123	-1
-0.215605	0.215605	1
0.0684444	0.0684444	1
-0.247012	0.247012	-1
-0.174914	0.174914	-1
-0.0285432	0.0285432	1
-0.0283457	0.0283457	1
-0.233778	0.233778	-1
-0.232988	0.232988	-1
0.0957037	0.0957037	1
0.0253827	0.0253827	1
-0.155556	0.155556	-1
-0.155951	0.155951	-1
-0.0696296	0.0696296	1
-0.0706173	0.0706173	1
-0.104395	0.104395	-1
0.0605432	0.0605432	-1
0.107951	0.107951	1
0.102222	0.102222	1
0.0506667	0.0506667	-1
0.0611358	0.0611358	-1
0.104395	0.104395	1
0.104	0.104	1
0.0249877	0.0249877	-1
0.0247901	0.0247901	-1
0.0929383	0.0929383	1
0.0747654	0.0747654	1
0.114272	0.114272	-1
0.113284	0.113284	-1
0.118617	0.118617	1
0.151605	0.151605	1
0.014716	0.014716	-1
0.18558	0.18558	-1
-0.128099	0.128099	1
-0.129086	0.129086	1
0.162667	0.162667	-1
0.159901	0.159901	-1
-0.0866173	0.0866173	1
-0.0870123	0.0870123	1
0.00404938	0.00404938	-1
0.00582716	0.00582716	-1
-0.0575802	0.0575802	1
-0.0579753	0.0579753	1
0.0263704	0.0263704	-1
0.0255802	0.0255802	-1
-0.0848395	0.0848395	1
-0.0842469	0.0842469	1
-0.00464198	0.00464198	-1
-0.152	0.152	-1
-0.189333	0.189333	1
0.0929383	0.0929383	1
0.0192593	0.0192593	-1
0.0208395	0.0208395	-1
0.0642963	0.0642963	1
0.155358	0.155358	1
0.124148	0.124148	-1
0.151407	0.151407	-1
0.23437	0.23437	1
0.243259	0.243259	1
0.104988	0.104988	-1
0.10479	0.10479	-1
0.246222	0.246222	1
0.249975	0.249975	1
0.0484938	0.0484938	-1
-0.234765	0.234765	-1
-0.164247	0.164247	1
0.0364444	0.0364444	1
-0.0619259	0.0619259	-1
-0.0629136	0.0629136	-1
0.0394074	0.0394074	1
-0.0403951	0.0403951	1
-0.112296	0.112296	-1
-0.112494	0.112494	-1
-0.0567901	0.0567901	1
-0.0585679	0.0585679	1
-0.081284	0.081284	-1
-0.0810864	0.0810864	-1
-0.0236049	0.0236049	1
-0.0234074	0.0234074	1
-0.109531	0.109531	-1
-0.100247	0.100247	-1
0.112099	0.112099	1
0.160691	0.160691	1
0.0344691	0.0344691	-1
0.0348642	0.0348642	-1
0.127309	0.127309	1
-0.0291358	0.0291358	1
0.00404938	0.00404938	-1
0.00503704	0.00503704	-1
0.0279506	0.0279506	1
-0.284938	0.284938	1
-0.158321	0.158321	-1
-0.158519	0.158519	-1
-0.24484	0.24484	1
-0.236938	0.236938	1
-0.277432	0.277432	-1
-0.0475062	0.0475062	-1
0.0595556	0.0595556	1
0.10084	0.10084	1
0.0245926	0.0245926	-1
0.0247901	0.0247901	-1
0.106173	0.106173	1
0.102222	0.102222	1
0.0111605	0.0111605	-1
0.201975	0.201975	-1
0.0249877	0.0249877	1
0.0251852	0.0251852	1
0.0637037	0.0637037	-1
0.243062	0.243062	-1
0.178667	0.178667	1
0.179654	0.179654	1
0.290272	0.290272	-1
0.290074	0.290074	-1
-0.0672593	0.0672593	1
-0.0674568	0.0674568	1
0.138765	0.138765	-1
-0.0204444	0.0204444	-1
-0.195654	0.195654	1
-0.197235	0.197235	1
-0.0678519	0.0678519	-1
-0.0609383	0.0609383	-1
-0.156543	0.156543	1
-0.175309	0.175309	1
-0.13284	0.13284	-1
-0.132444	0.132444	-1
-0.13442	0.13442	1
-0.132444	0.132444	1
-0.153383	0.153383	-1
-0.151605	0.151605	-1
-0.156543	0.156543	1
-0.154765	0.154765	1
-0.114272	0.114272	-1
-0.114864	0.114864	-1
-0.159111	0.159111	1
-0.159309	0.159309	1
-0.145284	0.145284	-1
-0.145086	0.145086	-1
-0.189926	0.189926	1
-0.188938	0.188938	1
-0.0263704	0.0263704	-1
-0.0202469	0.0202469	-1
-0.216593	0.216593	1
-0.253136	0.253136	1
-0.091358	0.091358	-1
-0.090963	0.090963	-1
-0.212247	0.212247	1
0.00266667	0.00266667	1
-0.177284	0.177284	-1
-0.189728	0.189728	-1
-0.254519	0.254519	1
-0.254914	0.254914	1
-0.0536296	0.0536296	-1
-0.0546173	0.0546173	-1
-0.120198	0.120198	1
-0.119407	0.119407	1
-0.0735802	0.0735802	-1
-0.0737778	0.0737778	-1
-0.159901	0.159901	1
-0.160099	0.160099	1
0.000493827	0.000493827	-1
-0.0605432	0.0605432	-1
0.0334815	0.0334815	1
0.0340741	0.0340741	1
-0.00424691	0.00424691	-1
-0.0271605	0.0271605	-1
0.0449383	0.0449383	1
0.0447407	0.0447407	1
-0.115852	0.115852	-1
-0.113679	0.113679	-1
0.0619259	0.0619259	1
0.0621235	0.0621235	1
-0.234765	0.234765	-1
-0.235951	0.235951	-1
0.179654	0.179654	1
0.179852	0.179852	1
-0.117235	0.117235	-1
-0.115457	0.115457	-1
0.146272	0.146272	1
-0.033679	0.033679	1
0.102222	0.102222	-1
0.0931358	0.0931358	-1
0.111506	0.111506	1
-0.199012	0.199012	1
0.0824691	0.0824691	-1
0.168988	0.168988	-1
-0.217383	0.217383	1
-0.217975	0.217975	1
0.0982716	0.0982716	-1
0.183802	0.183802	-1
0.00859259	0.00859259	1
0.00879012	0.00879012	1
0.0911605	0.0911605	-1
0.090963	0.090963	-1
0.0166914	0.0166914	1
0.106765	0.106765	1
0.140938	0.140938	-1
0.141333	0.141333	-1
0.156741	0.156741	1
0.15358	0.15358	1
0.121383	0.121383	-1
0.121778	0.121778	-1
0.157136	0.157136	1
0.157531	0.157531	1
0.113679	0.113679	-1
0.113481	0.113481	-1
0.16484	0.16484	1
-0.074963	0.074963	1
0.0443457	0.0443457	-1
0.0451358	0.0451358	-1
-0.00760494	0.00760494	1
-0.00187654	0.00187654	1
0.0441481	0.0441481	-1
0.0439506	0.0439506	-1
-0.0101728	0.0101728	1
-0.0103704	0.0103704	1
0.0459259	0.0459259	-1
0.0475062	0.0475062	-1
-0.0289383	0.0289383	1
-0.00681481	0.00681481	1
0.0319012	0.0319012	-1
0.0277531	0.0277531	-1
-0.0522469	0.0522469	1
0.181235	0.181235	1
0.181432	0.181432	-1
0.173531	0.173531	-1
0.222716	0.222716	1
0.211259	0.211259	1
0.142123	0.142123	-1
0.138568	0.138568	-1
0.235951	0.235951	1
0.237136	0.237136	1
0.0200494	0.0200494	-1
0.0202469	0.0202469	-1
0.085037	0.085037	1
-0.00207407	0.00207407	1
-0.0520494	0.0520494	-1
-0.0540247	0.0540247	-1
0.130074	0.130074	1
0.129877	0.129877	1
0.0577778	0.0577778	-1
0.0583704	0.0583704	-1
0.135605	0.135605	1
0.13442	0.13442	1
-0.00780247	0.00780247	-1
-0.00740741	0.00740741	-1
-0.0800988	0.0800988	1
0.00444444	0.00444444	1
-0.0283457	0.0283457	-1
-0.0733827	0.0733827	-1
-0.000888889	0.000888889	1
-0.120593	0.120593	1
-0.206321	0.206321	-1
-0.204148	0.204148	-1
-0.0299259	0.0299259	1
-0.0295309	0.0295309	1
-0.0188642	0.0188642	-1
-0.0105679	0.0105679	-1
-0.0311111	0.0311111	1
0.0378272	0.0378272	1
-0.0500741	0.0500741	-1
-0.049679	0.049679	-1
0.0473086	0.0473086	1
0.0358519	0.0358519	1
-0.183407	0.183407	-1
-0.0773333	0.0773333	-1
-0.111506	0.111506	1
-0.00345679	0.00345679	1
0.014321	0.014321	-1
0.0107654	0.0107654	-1
0.0028642	0.0028642	1
0.00306173	0.00306173	1
0.0257778	0.0257778	-1
0.0160988	0.0160988	-1
-0.0340741	0.0340741	1
-0.033284	0.033284	1
-0.00246914	0.00246914	-1
0.0125432	0.0125432	-1
0.0139259	0.0139259	1
0.00483951	0.00483951	1
0.0257778	0.0257778	-1
0.0299259	0.0299259	-1
-0.0257778	0.0257778	1
-0.0378272	0.0378272	1
0.00701235	0.00701235	-1
0.0285432	0.0285432	-1
0.0558025	0.0558025	1
0.0550123	0.0550123	1
0.0326914	0.0326914	-1
0.0247901	0.0247901	-1
0.0488889	0.0488889	1
0.0479012	0.0479012	1
0.0218272	0.0218272	-1
0.0599506	0.0599506	-1
0.0955062	0.0955062	1
0.0951111	0.0951111	1
0.026963	0.026963	-1
0.0267654	0.0267654	-1
0.078321	0.078321	1
-0.00385185	0.00385185	1
0.0228148	0.0228148	-1
0.0125432	0.0125432	-1
-0.00306173	0.00306173	1
-0.00266667	0.00266667	1
0.0479012	0.0479012	-1
0.0435556	0.0435556	-1
-0.0257778	0.0257778	1
-0.0283457	0.0283457	1
0.0182716	0.0182716	-1
0.0190617	0.0190617	-1
0.00464198	0.00464198	1
0.00483951	0.00483951	1
0.0283457	0.0283457	-1
0.0301235	0.0301235	-1
-0.00720988	0.00720988	1
-0.00701235	0.00701235	1
0.0597531	0.0597531	-1
0.0603457	0.0603457	-1
0.0111605	0.0111605	1
0.011358	0.011358	1
0.0905679	0.0905679	-1
0.0795062	0.0795062	-1
-0.0243951	0.0243951	1
-0.0253827	0.0253827	1
0.0676543	0.0676543	-1
0.0907654	0.0907654	-1
-0.0216296	0.0216296	1
0.0022716	0.0022716	1
0.110914	0.110914	-1
0.111309	0.111309	-1
0.00424691	0.00424691	1
0.00464198	0.00464198	1
0.0927407	0.0927407	-1
0.0929383	0.0929383	-1
0.0350617	0.0350617	1
0.0352593	0.0352593	1
0.129284	0.129284	-1
0.129086	0.129086	-1
-0.0028642	0.0028642	1
-0.0729877	0.0729877	1
0.0204444	0.0204444	-1
0.0818765	0.0818765	-1
-0.0119506	0.0119506	1
-0.0828642	0.0828642	1
0.00108642	0.00108642	-1
-0.0654815	0.0654815	-1
-0.156346	0.156346	1
-0.156543	0.156543	1
0.0558025	0.0558025	-1
0.0563951	0.0563951	-1
-0.146667	0.146667	1
-0.145481	0.145481	1
0.0785185	0.0785185	-1
0.0797037	0.0797037	-1
-0.0923457	0.0923457	1
-0.0937284	0.0937284	1
0.081284	0.081284	-1
0.0806914	0.0806914	-1
-0.202173	0.202173	1
-0.201383	0.201383	1
0.0419753	0.0419753	-1
0.0421728	0.0421728	-1
-0.133432	0.133432	1
-0.19842	0.19842	1
0.0631111	0.0631111	-1
-0.148642	0.148642	-1
-0.247407	0.247407	1
-0.252741	0.252741	1
-0.167407	0.167407	-1
-0.177877	0.177877	-1
-0.220148	0.220148	1
-0.219753	0.219753	1
-0.154173	0.154173	-1
-0.153975	0.153975	-1
-0.216	0.216	1
0.0700247	0.0700247	1
0.00167901	0.00167901	-1
0.00148148	0.00148148	-1
0.0840494	0.0840494	1
0.0838519	0.0838519	1
0.145284	0.145284	-1
0.145086	0.145086	-1
-0.248988	0.248988	1
-0.249185	0.249185	1
-0.167802	0.167802	-1
-0.164642	0.164642	-1
-0.264	0.264	1
-0.258864	0.258864	1
-0.181235	0.181235	-1
-0.162469	0.162469	-1
-0.248395	0.248395	1
0.146272	0.146272	1
0.129284	0.129284	-1
-0.202765	0.202765	-1
-0.0271605	0.0271605	1
-0.0259753	0.0259753	1
-0.149235	0.149235	-1
-0.152988	0.152988	-1
-0.100049	0.100049	1
-0.0998519	0.0998519	1
-0.133827	0.133827	-1
-0.134025	0.134025	-1
-0.104198	0.104198	1
-0.046716	0.046716	1
-0.0781235	0.0781235	-1
-0.078321	0.078321	-1
0.062716	0.062716	1
0.0639012	0.0639012	1
0.030716	0.030716	-1
-0.0427654	0.0427654	-1
-0.0403951	0.0403951	1
-0.0435556	0.0435556	1
-0.0380247	0.0380247	-1
-0.0279506	0.0279506	-1
-0.0251852	0.0251852	1
-0.0141235	0.0141235	1
-0.0313086	0.0313086	-1
-0.0482963	0.0482963	-1
-0.157728	0.157728	1
-0.137975	0.137975	1
-0.0962963	0.0962963	-1
-0.0964938	0.0964938	-1
-0.164642	0.164642	1
-0.164444	0.164444	1
0.0101728	0.0101728	-1
0.0123457	0.0123457	-1
-0.135802	0.135802	1
-0.248395	0.248395	1
0.131062	0.131062	-1
-0.169185	0.169185	-1
-0.0917531	0.0917531	1
0.068642	0.068642	1
-0.194864	0.194864	-1
-0.194272	0.194272	-1
-0.0706173	0.0706173	1
0.124543	0.124543	1
0.124543	0.124543	-1
0.114864	0.114864	-1
-0.024	0.024	1
-0.0352593	0.0352593	1
0.157333	0.157333	-1
0.140543	0.140543	-1
-0.0791111	0.0791111	1
-0.081284	0.081284	1
-0.0028642	0.0028642	-1
-0.0650864	0.0650864	-1
-0.135605	0.135605	1
-0.13916	0.13916	1
-0.062716	0.062716	-1
-0.0625185	0.0625185	-1
-0.0710123	0.0710123	1
-0.0168889	0.0168889	1
-0.142321	0.142321	-1
0.0591605	0.0591605	-1
0.0795062	0.0795062	1
0.0800988	0.0800988	1
0.0139259	0.0139259	-1
0.0137284	0.0137284	-1
0.0289383	0.0289383	1
0.0295309	0.0295309	1
0.0494815	0.0494815	-1
0.0506667	0.0506667	-1
0.0439506	0.0439506	1
0.0437531	0.0437531	1
0.0471111	0.0471111	-1
0.0477037	0.0477037	-1
0.0417778	0.0417778	1
0.0421728	0.0421728	1
0.0611358	0.0611358	-1
0.0554074	0.0554074	-1
0.0745679	0.0745679	1
0.194074	0.194074	1
0.162074	0.162074	-1
0.158519	0.158519	-1
0.136395	0.136395	1
0.137778	0.137778	1
0.088	0.088	-1
0.0862222	0.0862222	-1
0.168988	0.168988	1
0.17116	0.17116	1
0.140543	0.140543	-1
-0.0443457	0.0443457	-1
-0.174716	0.174716	1
-0.171556	0.171556	1
-0.00898765	0.00898765	-1
-0.00819753	0.00819753	-1
-0.097284	0.097284	1
-0.0929383	0.0929383	1
-0.00661728	0.00661728	-1
0.00108642	0.00108642	-1
-0.0735802	0.0735802	1
-0.0739753	0.0739753	1
-0.0257778	0.0257778	-1
-0.0261728	0.0261728	-1
-0.0469136	0.0469136	1
-0.0465185	0.0465185	1
-0.0305185	0.0305185	-1
-0.030716	0.030716	-1
-0.0522469	0.0522469	1
0.222914	0.222914	1
0.184988	0.184988	-1
0.185185	0.185185	-1
0.208296	0.208296	1
0.208691	0.208691	1
0.148247	0.148247	-1
0.158914	0.158914	-1
0.208889	0.208889	1
0.210074	0.210074	1
0.143704	0.143704	-1
0.156938	0.156938	-1
0.313975	0.313975	1
-0.31516	0.31516	1
-0.0881975	0.0881975	-1
-0.0870123	0.0870123	-1
-0.311012	0.311012	1
-0.268346	0.268346	1
-0.217185	0.217185	-1
-0.21916	0.21916	-1
-0.20158	0.20158	1
-0.201185	0.201185	1
-0.253926	0.253926	-1
-0.253728	0.253728	-1
-0.250173	0.250173	1
-0.238123	0.238123	1
0.00404938	0.00404938	-1
0.00483951	0.00483951	-1
-0.248198	0.248198	1
0.320494	0.320494	1
0.154173	0.154173	-1
0.151605	0.151605	-1
0.277827	0.277827	1
0.109531	0.109531	1
-0.049679	0.049679	-1
-0.053037	0.053037	-1
0.146667	0.146667	1
0.146864	0.146864	1
-0.20079	0.20079	-1
-0.106173	0.106173	-1
-0.0157037	0.0157037	1
-0.014321	0.014321	1
-0.0806914	0.0806914	-1
-0.0840494	0.0840494	-1
0.294025	0.294025	1
0.295407	0.295407	1
0.0885926	0.0885926	-1
0.181037	0.181037	-1
0.296988	0.296988	1
0.300346	0.300346	1
0.0159012	0.0159012	-1
-0.0510617	0.0510617	-1
0.113877	0.113877	1
0.116049	0.116049	1
-0.0287407	0.0287407	-1
-0.0291358	0.0291358	-1
0.169383	0.169383	1
0.161284	0.161284	1
-0.0411852	0.0411852	-1
-0.0413827	0.0413827	-1
0.114272	0.114272	1
0.114469	0.114469	1
0.000493827	0.000493827	-1
0.0899753	0.0899753	-1
0.0514568	0.0514568	1
0.0512593	0.0512593	1
0.00681481	0.00681481	-1
0.00661728	0.00661728	-1
0.0694321	0.0694321	1
0.0684444	0.0684444	1
0.0384198	0.0384198	-1
0.0445432	0.0445432	-1
0.0791111	0.0791111	1
0.0808889	0.0808889	1
0.0344691	0.0344691	-1
-0.145481	0.145481	-1
-0.182815	0.182815	1
0.0220247	0.0220247	1
0.107753	0.107753	-1
0.107556	0.107556	-1
0.0216296	0.0216296	1
0.0218272	0.0218272	1
0.118815	0.118815	-1
0.11684	0.11684	-1
-0.00681481	0.00681481	1
-0.00839506	0.00839506	1
0.0277531	0.0277531	-1
0.0279506	0.0279506	-1
0.0340741	0.0340741	1
0.0435556	0.0435556	1
0.0228148	0.0228148	-1
