#	 mag	 abs_mag	 b.c.
0.637731	0.637731	1
0.637731	0.637731	1
0.635417	0.635417	1
0.635417	0.635417	1
0.634645	0.634645	1
0.634645	0.634645	1
0.634259	0.634259	1
0.634259	0.634259	1
0.634645	0.634645	1
0.634645	0.634645	1
-0.646219	0.646219	1
-0.646219	0.646219	1
0.597994	0.597994	1
0.597994	0.597994	1
0.597222	0.597222	1
0.597222	0.597222	1
0.596836	0.596836	1
0.596836	0.596836	1
-0.552469	0.552469	1
-0.552469	0.552469	1
0.566744	0.566744	1
0.566744	0.566744	1
0.566358	0.566358	1
0.566358	0.566358	1
0.566744	0.566744	1
-0.372299	0.372299	-1
0.353395	0.353395	-1
-0.636574	0.636574	1
-0.63696	0.63696	1
-0.63696	0.63696	1
0.643133	0.643133	1
0.643133	0.643133	1
-0.638889	0.638889	1
-0.638889	0.638889	1
-0.645833	0.645833	1
-0.645833	0.645833	1
0.642361	0.642361	1
0.642361	0.642361	1
-0.594522	0.594522	1
-0.594522	0.594522	1
-0.596065	0.596065	1
-0.596065	0.596065	1
-0.597608	0.597608	1
-0.597608	0.597608	1
0.594522	0.594522	1
0.594522	0.594522	1
0.594907	0.594907	1
0.594907	0.594907	1
0.590664	0.590664	1
0.590664	0.590664	1
-0.532793	0.532793	1
-0.532793	0.532793	1
0.596836	0.596836	1
0.596836	0.596836	1
-0.590278	0.590278	1
-0.590278	0.590278	1
0.547454	0.547454	1
0.547454	0.547454	1
0.54784	0.54784	1
0.54784	0.54784	1
-0.592593	0.592593	1
-0.592593	0.592593	1
0.60571	0.60571	1
0.60571	0.60571	1
-0.536651	0.536651	1
0.359568	0.359568	-1
0.359182	0.359182	-1
-0.55787	0.55787	1
-0.561728	0.561728	1
-0.561728	0.561728	1
0.595293	0.595293	1
0.595293	0.595293	1
0.59375	0.59375	1
0.59375	0.59375	1
0.596065	0.596065	1
0.596065	0.596065	1
0.596451	0.596451	1
0.596451	0.596451	1
-0.612654	0.612654	1
-0.612654	0.612654	1
0.469522	0.469522	1
0.469522	0.469522	1
-0.597222	0.597222	1
-0.597222	0.597222	1
-0.597994	0.597994	1
-0.597994	0.597994	1
-0.597608	0.597608	1
-0.597608	0.597608	1
-0.59838	0.59838	1
-0.59838	0.59838	1
0.656636	0.656636	1
0.656636	0.656636	1
0.65625	0.65625	1
0.65625	0.65625	1
0.655864	0.655864	1
0.655864	0.655864	1
-0.615741	0.615741	1
-0.615741	0.615741	1
0.612654	0.612654	1
0.612654	0.612654	1
-0.538966	0.538966	1
-0.538966	0.538966	1
-0.542824	0.542824	1
-0.542824	0.542824	1
-0.542438	0.542438	1
-0.542438	0.542438	1
-0.545525	0.545525	1
0.354167	0.354167	-1
-0.361111	0.361111	-1
0.519676	0.519676	1
0.522377	0.522377	1
0.522377	0.522377	1
0.523534	0.523534	1
-0.0597994	0.0597994	-1
-0.064429	0.064429	-1
0.528935	0.528935	1
-0.574074	0.574074	1
-0.574074	0.574074	1
0.570988	0.570988	1
0.570988	0.570988	1
0.571373	0.571373	1
0.571373	0.571373	1
-0.565586	0.565586	1
-0.565586	0.565586	1
-0.564815	0.564815	1
-0.564815	0.564815	1
0.624228	0.624228	1
-0.319059	0.319059	-1
0.349537	0.349537	-1
-0.498457	0.498457	1
-0.499614	0.499614	1
0.315586	0.315586	-1
0.3125	0.3125	-1
-0.582562	0.582562	1
0.603395	0.603395	1
0.603395	0.603395	1
0.603781	0.603781	1
0.603781	0.603781	1
-0.604167	0.604167	1
-0.604167	0.604167	1
0.579475	0.579475	1
0.579475	0.579475	1
0.579861	0.579861	1
0.399306	0.399306	-1
-0.431327	0.431327	-1
-0.538966	0.538966	1
0.554784	0.554784	1
0.554784	0.554784	1
-0.496528	0.496528	1
-0.496528	0.496528	1
0.607253	0.607253	1
0.607253	0.607253	1
-0.578704	0.578704	1
-0.578704	0.578704	1
-0.57909	0.57909	1
-0.57909	0.57909	1
-0.578704	0.578704	1
-0.578704	0.578704	1
0.53125	0.53125	1
0.53125	0.53125	1
-0.567515	0.567515	1
-0.567515	0.567515	1
0.577932	0.577932	1
0.577932	0.577932	1
-0.61304	0.61304	1
-0.61304	0.61304	1
0.593364	0.593364	1
0.593364	0.593364	1
-0.617284	0.617284	1
-0.617284	0.617284	1
0.566744	0.566744	1
-0.377315	0.377315	-1
0.377315	0.377315	-1
-0.524306	0.524306	1
0.577932	0.577932	1
0.577932	0.577932	1
0.576389	0.576389	1
0.576389	0.576389	1
-0.521991	0.521991	1
-0.521991	0.521991	1
0.54591	0.54591	1
0.54591	0.54591	1
0.552083	0.552083	1
0.552083	0.552083	1
0.552855	0.552855	1
-0.151235	0.151235	-1
-0.15162	0.15162	-1
0.572917	0.572917	1
-0.633488	0.633488	1
-0.633488	0.633488	1
0.55787	0.55787	1
0.55787	0.55787	1
-0.594522	0.594522	1
-0.594522	0.594522	1
0.614583	0.614583	1
0.614583	0.614583	1
0.615741	0.615741	1
0.615741	0.615741	1
-0.500386	0.500386	1
-0.500386	0.500386	1
0.572531	0.572531	1
0.572531	0.572531	1
-0.551698	0.551698	1
-0.551698	0.551698	1
0.606867	0.606867	1
0.606867	0.606867	1
-0.63233	0.63233	1
-0.63233	0.63233	1
-0.631173	0.631173	1
-0.631173	0.631173	1
0.627315	0.627315	1
0.627315	0.627315	1
-0.607639	0.607639	1
-0.607639	0.607639	1
0.619599	0.619599	1
0.619599	0.619599	1
-0.592593	0.592593	1
-0.592593	0.592593	1
0.58642	0.58642	1
0.58642	0.58642	1
-0.507716	0.507716	1
-0.507716	0.507716	1
0.574074	0.574074	1
0.574074	0.574074	1
0.576775	0.576775	1
0.576775	0.576775	1
-0.585648	0.585648	1
-0.585648	0.585648	1
-0.596065	0.596065	1
-0.596065	0.596065	1
-0.595679	0.595679	1
-0.595679	0.595679	1
-0.595293	0.595293	1
-0.595293	0.595293	1
-0.595679	0.595679	1
-0.595679	0.595679	1
0.559799	0.559799	1
0.559799	0.559799	1
-0.602623	0.602623	1
-0.602623	0.602623	1
0.565201	0.565201	1
0.565201	0.565201	1
-0.61767	0.61767	1
-0.61767	0.61767	1
-0.615355	0.615355	1
-0.615355	0.615355	1
0.583719	0.583719	1
0.583719	0.583719	1
0.584105	0.584105	1
0.584105	0.584105	1
-0.577546	0.577546	1
-0.577546	0.577546	1
0.541667	0.541667	1
0.541667	0.541667	1
0.541281	0.541281	1
0.541281	0.541281	1
0.540123	0.540123	1
0.540123	0.540123	1
-0.559414	0.559414	1
-0.559414	0.559414	1
-0.559799	0.559799	1
-0.559799	0.559799	1
-0.562114	0.562114	1
-0.562114	0.562114	1
-0.561728	0.561728	1
-0.561728	0.561728	1
-0.569444	0.569444	1
-0.569444	0.569444	1
0.579861	0.579861	1
0.579861	0.579861	1
-0.548611	0.548611	1
-0.548611	0.548611	1
-0.548225	0.548225	1
-0.548225	0.548225	1
0.567901	0.567901	1
0.567901	0.567901	1
-0.606096	0.606096	1
