#	 mag	 abs_mag	 b.c.
-0.782407	0.782407	1
-0.782407	0.782407	1
0.679977	0.679977	1
0.679977	0.679977	1
0.684606	0.684606	1
0.684606	0.684606	1
-0.55787	0.55787	1
-0.55787	0.55787	1
-0.564815	0.564815	1
-0.564815	0.564815	1
0.575231	0.575231	1
0.575231	0.575231	1
0.574653	0.574653	1
0.574653	0.574653	1
0.579282	0.579282	1
0.579282	0.579282	1
0.58044	0.58044	1
0.58044	0.58044	1
0.579861	0.579861	1
0.579861	0.579861	1
-0.549769	0.549769	1
-0.549769	0.549769	1
-0.550347	0.550347	1
-0.550347	0.550347	1
-0.549769	0.549769	1
-0.549769	0.549769	1
0.265046	0.265046	1
0.298032	0.298032	-1
0.297454	0.297454	-1
0.345486	0.345486	1
0.343171	0.343171	1
0.325231	0.325231	-1
0.32581	0.32581	-1
0.278935	0.278935	1
0.252315	0.252315	1
0.37037	0.37037	-1
-0.313657	0.313657	-1
-0.378472	0.378472	1
0.25463	0.25463	1
0.303819	0.303819	-1
-0.395255	0.395255	-1
-0.451389	0.451389	1
0.521412	0.521412	1
0.521412	0.521412	1
0.501157	0.501157	1
0.501157	0.501157	1
-0.526042	0.526042	1
-0.526042	0.526042	1
0.586806	0.586806	1
0.586806	0.586806	1
0.586227	0.586227	1
0.586227	0.586227	1
-0.631366	0.631366	1
-0.631366	0.631366	1
-0.627894	0.627894	1
-0.627894	0.627894	1
0.587384	0.587384	1
0.587384	0.587384	1
-0.528356	0.528356	1
-0.528356	0.528356	1
0.485532	0.485532	1
0.485532	0.485532	1
0.484375	0.484375	1
0.484375	0.484375	1
0.482639	0.482639	1
0.482639	0.482639	1
0.484954	0.484954	1
-0.407986	0.407986	-1
-0.404514	0.404514	-1
0.373264	0.373264	1
0.450231	0.450231	1
0.450231	0.450231	1
-0.435764	0.435764	1
0.0821759	0.0821759	-1
0.0856481	0.0856481	-1
-0.520833	0.520833	1
-0.519676	0.519676	1
-0.519676	0.519676	1
-0.520255	0.520255	1
-0.520255	0.520255	1
0.236111	0.236111	1
-0.298611	0.298611	-1
0.0601852	0.0601852	-1
-0.246528	0.246528	1
-0.164931	0.164931	1
-0.164931	0.164931	1
0.265046	0.265046	1
-0.164352	0.164352	-1
0.0700231	0.0700231	-1
-0.385417	0.385417	1
-0.385995	0.385995	1
0.0625	0.0625	-1
0.0613426	0.0613426	-1
-0.273148	0.273148	1
-0.271991	0.271991	1
0.00462963	0.00462963	-1
0.0347222	0.0347222	-1
0.240741	0.240741	1
0.241319	0.241319	1
0.0584491	0.0584491	-1
0.0590278	0.0590278	-1
0.396412	0.396412	1
0.404514	0.404514	1
0.240162	0.240162	-1
-0.282986	0.282986	-1
-0.473958	0.473958	1
0.486111	0.486111	1
0.1875	0.1875	-1
-0.222801	0.222801	-1
-0.481481	0.481481	1
-0.48206	0.48206	1
-0.48206	0.48206	1
0.556713	0.556713	1
0.556713	0.556713	1
-0.496528	0.496528	1
-0.496528	0.496528	1
0.552083	0.552083	1
0.552083	0.552083	1
-0.553241	0.553241	1
-0.553241	0.553241	1
0.569444	0.569444	1
0.569444	0.569444	1
0.567708	0.567708	1
0.567708	0.567708	1
-0.594907	0.594907	1
-0.594907	0.594907	1
-0.594329	0.594329	1
-0.594329	0.594329	1
0.537616	0.537616	1
0.537616	0.537616	1
0.519097	0.519097	1
0.519097	0.519097	1
-0.603009	0.603009	1
-0.603009	0.603009	1
-0.602431	0.602431	1
-0.602431	0.602431	1
-0.601852	0.601852	1
-0.601852	0.601852	1
0.605903	0.605903	1
0.605903	0.605903	1
-0.454282	0.454282	1
-0.454282	0.454282	1
0.492477	0.492477	1
0.492477	0.492477	1
0.491319	0.491319	1
0.491319	0.491319	1
0.488426	0.488426	1
0.488426	0.488426	1
-0.483796	0.483796	1
-0.483796	0.483796	1
-0.484375	0.484375	1
-0.484375	0.484375	1
0.453125	0.453125	1
0.453125	0.453125	1
0.448495	0.448495	1
0.448495	0.448495	1
0.450231	0.450231	1
-0.415509	0.415509	-1
0.438657	0.438657	-1
-0.572338	0.572338	1
-0.570023	0.570023	1
-0.570023	0.570023	1
0.574074	0.574074	1
0.574074	0.574074	1
-0.585069	0.585069	1
-0.585069	0.585069	1
0.548032	0.548032	1
0.548032	0.548032	1
-0.501157	0.501157	1
-0.501157	0.501157	1
-0.502315	0.502315	1
-0.502315	0.502315	1
0.537616	0.537616	1
0.537616	0.537616	1
-0.546875	0.546875	1
-0.546875	0.546875	1
-0.545718	0.545718	1
-0.545718	0.545718	1
-0.550926	0.550926	1
-0.550926	0.550926	1
-0.550347	0.550347	1
-0.550347	0.550347	1
0.52662	0.52662	1
0.52662	0.52662	1
0.526042	0.526042	1
0.526042	0.526042	1
-0.545139	0.545139	1
-0.545139	0.545139	1
0.565394	0.565394	1
0.565394	0.565394	1
0.565972	0.565972	1
0.565972	0.565972	1
0.564815	0.564815	1
