#	 mag	 abs_mag	 b.c.
-0.31	0.31	1
-0.2325	0.2325	-1
-0.241333	0.241333	-1
-0.28725	0.28725	1
0.309167	0.309167	1
0.207583	0.207583	-1
0.208917	0.208917	-1
0.324833	0.324833	1
0.3245	0.3245	1
0.3245	0.3245	1
0.322	0.322	1
-0.0140833	0.0140833	-1
-0.0155833	0.0155833	-1
0.05625	0.05625	1
0.0561667	0.0561667	1
-0.038	0.038	-1
-0.0381667	0.0381667	-1
-0.0146667	0.0146667	1
-0.01475	0.01475	1
0.0756667	0.0756667	-1
0.0759167	0.0759167	-1
0.0743333	0.0743333	1
-0.223167	0.223167	1
-0.102667	0.102667	-1
-0.103917	0.103917	-1
-0.18625	0.18625	1
-0.185667	0.185667	1
-0.144083	0.144083	-1
-0.01875	0.01875	-1
-0.00866667	0.00866667	1
8.33333e-05	8.33333e-05	1
-0.0415	0.0415	-1
-0.065	0.065	-1
-0.147417	0.147417	1
-0.0124167	0.0124167	1
0.0434167	0.0434167	-1
-0.0504167	0.0504167	-1
-0.06075	0.06075	1
-0.0608333	0.0608333	1
-0.0299167	0.0299167	-1
0.0250833	0.0250833	-1
-0.0990833	0.0990833	1
-0.0889167	0.0889167	1
0.00325	0.00325	-1
0.00316667	0.00316667	-1
-0.0376667	0.0376667	1
-0.0385833	0.0385833	1
-0.00116667	0.00116667	-1
-0.001	0.001	-1
-0.0315	0.0315	1
-0.0311667	0.0311667	1
0.00258333	0.00258333	-1
0.00266667	0.00266667	-1
-0.0378333	0.0378333	1
-0.0383333	0.0383333	1
-0.0230833	0.0230833	-1
-0.00925	0.00925	-1
-0.0304167	0.0304167	1
-0.0308333	0.0308333	1
-0.00225	0.00225	-1
-0.00216667	0.00216667	-1
-0.0384167	0.0384167	1
-0.038	0.038	1
0.0730833	0.0730833	-1
0.0729167	0.0729167	-1
0.0554167	0.0554167	1
0.0553333	0.0553333	1
0.10175	0.10175	-1
0.103167	0.103167	-1
0.0724167	0.0724167	1
0.02725	0.02725	1
0.042	0.042	-1
0.0293333	0.0293333	-1
0.113	0.113	1
0.113167	0.113167	1
0.178417	0.178417	-1
0.179583	0.179583	-1
0.0400833	0.0400833	1
0.0375	0.0375	1
0.17925	0.17925	-1
0.11475	0.11475	-1
0.185333	0.185333	1
-0.00375	0.00375	1
-0.08475	0.08475	-1
-0.0850833	0.0850833	-1
-0.00891667	0.00891667	1
-0.01475	0.01475	1
-0.0569167	0.0569167	-1
-0.0555	0.0555	-1
-0.0324167	0.0324167	1
-0.0323333	0.0323333	1
-0.0385	0.0385	-1
-0.0376667	0.0376667	-1
-0.00366667	0.00366667	1
-0.0035	0.0035	1
-0.130083	0.130083	-1
0.01325	0.01325	-1
0.0564167	0.0564167	1
0.0563333	0.0563333	1
0.0559167	0.0559167	-1
0.0565833	0.0565833	-1
0.098	0.098	1
0.0110833	0.0110833	1
0.05775	0.05775	-1
0.0626667	0.0626667	-1
-0.0576667	0.0576667	1
-0.0515	0.0515	1
-0.0571667	0.0571667	-1
-0.0298333	0.0298333	-1
-0.00283333	0.00283333	1
-0.00258333	0.00258333	1
0.10975	0.10975	-1
0.109833	0.109833	-1
0.1645	0.1645	1
0.162917	0.162917	1
0.0971667	0.0971667	-1
0.0979167	0.0979167	-1
0.14675	0.14675	1
0.14925	0.14925	1
0.150167	0.150167	-1
0.129	0.129	-1
-0.140083	0.140083	1
-0.13925	0.13925	1
-0.138417	0.138417	-1
-0.1385	0.1385	-1
-0.132667	0.132667	1
-0.132583	0.132583	1
0.0355833	0.0355833	-1
0.03875	0.03875	-1
0.0214167	0.0214167	1
0.0216667	0.0216667	1
0.04425	0.04425	-1
0.0444167	0.0444167	-1
0.0254167	0.0254167	1
0.0253333	0.0253333	1
-0.00275	0.00275	-1
0.00225	0.00225	-1
-0.01075	0.01075	1
0.00933333	0.00933333	1
0.0334167	0.0334167	-1
0.0326667	0.0326667	-1
0.00275	0.00275	1
0.00441667	0.00441667	1
0.0948333	0.0948333	-1
0.095	0.095	-1
0.12175	0.12175	1
-0.0125	0.0125	1
-0.0369167	0.0369167	-1
-0.0370833	0.0370833	-1
-0.0183333	0.0183333	1
-0.02	0.02	1
-0.04125	0.04125	-1
-0.043	0.043	-1
-0.0235	0.0235	1
-0.0461667	0.0461667	1
-0.0238333	0.0238333	-1
-0.0535	0.0535	-1
-0.06675	0.06675	1
-0.0668333	0.0668333	1
-0.0261667	0.0261667	-1
-0.02625	0.02625	-1
-0.0281667	0.0281667	1
-0.02875	0.02875	1
-0.115917	0.115917	-1
-0.116	0.116	-1
0.138833	0.138833	1
0.1395	0.1395	1
-0.185417	0.185417	-1
-0.184667	0.184667	-1
0.223333	0.223333	1
0.2225	0.2225	1
0.211333	0.211333	-1
-0.200167	0.200167	-1
0.156167	0.156167	1
0.15675	0.15675	1
0.115667	0.115667	-1
0.11525	0.11525	-1
0.117833	0.117833	1
0.12525	0.12525	1
0.10025	0.10025	-1
0.10675	0.10675	-1
0.14025	0.14025	1
0.139917	0.139917	1
-0.2015	0.2015	-1
-0.201917	0.201917	-1
0.2475	0.2475	1
0.1785	0.1785	1
0.27075	0.27075	-1
0.270833	0.270833	-1
0.0185	0.0185	1
0.0184167	0.0184167	1
0.163167	0.163167	-1
0.0226667	0.0226667	-1
0.0431667	0.0431667	1
0.0361667	0.0361667	1
0.0209167	0.0209167	-1
0.02075	0.02075	-1
0.200167	0.200167	1
0.20025	0.20025	1
0.159917	0.159917	-1
0.1605	0.1605	-1
0.212917	0.212917	1
0.2135	0.2135	1
0.0296667	0.0296667	-1
0.0309167	0.0309167	-1
0.121417	0.121417	1
-0.0135833	0.0135833	1
-0.0615833	0.0615833	-1
-0.0614167	0.0614167	-1
-0.03125	0.03125	1
-0.0311667	0.0311667	1
-0.0894167	0.0894167	-1
-0.105083	0.105083	-1
-0.10175	0.10175	1
-0.101667	0.101667	1
-0.110417	0.110417	-1
-0.110333	0.110333	-1
-0.08025	0.08025	1
-0.0785833	0.0785833	1
-0.106667	0.106667	-1
-0.10575	0.10575	-1
-0.0795833	0.0795833	1
-0.0793333	0.0793333	1
-0.0860833	0.0860833	-1
-0.086	0.086	-1
-0.106	0.106	1
-0.0799167	0.0799167	1
-0.085	0.085	-1
-0.0848333	0.0848333	-1
-0.04475	0.04475	1
-0.0438333	0.0438333	1
-0.0595833	0.0595833	-1
-0.0593333	0.0593333	-1
-0.0365833	0.0365833	1
-0.0429167	0.0429167	1
-0.0649167	0.0649167	-1
-0.0643333	0.0643333	-1
-0.0406667	0.0406667	1
-0.0405833	0.0405833	1
-0.0684167	0.0684167	-1
-0.0683333	0.0683333	-1
-0.0656667	0.0656667	1
-0.108667	0.108667	1
-0.143583	0.143583	-1
-0.143667	0.143667	-1
-0.0631667	0.0631667	1
-0.0628333	0.0628333	1
-0.154	0.154	-1
0.0241667	0.0241667	-1
0.114917	0.114917	1
0.115	0.115	1
0.0489167	0.0489167	-1
0.0488333	0.0488333	-1
0.110667	0.110667	1
0.139833	0.139833	1
0.0605	0.0605	-1
0.0601667	0.0601667	-1
0.128417	0.128417	1
0.129083	0.129083	1
0.0856667	0.0856667	-1
0.08625	0.08625	-1
0.148667	0.148667	1
0.1485	0.1485	1
0.0894167	0.0894167	-1
0.08875	0.08875	-1
-0.111083	0.111083	1
-0.104583	0.104583	1
0.0955	0.0955	-1
-0.0104167	0.0104167	-1
0.161083	0.161083	1
0.161167	0.161167	1
0.104083	0.104083	-1
0.123083	0.123083	-1
0.165667	0.165667	1
0.1655	0.1655	1
0.10375	0.10375	-1
0.104917	0.104917	-1
0.173083	0.173083	1
0.169	0.169	1
-0.15625	0.15625	-1
-0.156333	0.156333	-1
0.163583	0.163583	1
0.15675	0.15675	1
-0.10225	0.10225	-1
-0.102333	0.102333	-1
-0.059	0.059	1
-0.0589167	0.0589167	1
-0.0915	0.0915	-1
-0.0919167	0.0919167	-1
-0.0754167	0.0754167	1
-0.0753333	0.0753333	1
-0.06575	0.06575	-1
-0.0656667	0.0656667	-1
-0.015	0.015	1
-0.0150833	0.0150833	1
-0.07025	0.07025	-1
-0.0706667	0.0706667	-1
0.018	0.018	1
-0.00075	0.00075	1
-0.0845	0.0845	-1
-0.0845833	0.0845833	-1
0.0288333	0.0288333	1
0.0219167	0.0219167	1
-0.102833	0.102833	-1
-0.107583	0.107583	-1
-0.00108333	0.00108333	1
-0.001	0.001	1
-0.0849167	0.0849167	-1
-0.08525	0.08525	-1
-0.0113333	0.0113333	1
-0.0111667	0.0111667	1
-0.0871667	0.0871667	-1
-0.0828333	0.0828333	-1
-0.000666667	0.000666667	1
-0.0005	0.0005	1
-0.130417	0.130417	-1
-0.1305	0.1305	-1
-0.01575	0.01575	1
-0.0156667	0.0156667	1
-0.0953333	0.0953333	-1
-0.09525	0.09525	-1
-0.0498333	0.0498333	1
-0.0288333	0.0288333	1
-0.07	0.07	-1
-0.0565833	0.0565833	-1
0.0609167	0.0609167	1
0.0585	0.0585	1
-0.135833	0.135833	-1
-0.0660833	0.0660833	-1
0.160333	0.160333	1
0.0386667	0.0386667	1
-0.190833	0.190833	-1
-0.188417	0.188417	-1
-0.05825	0.05825	1
-0.0581667	0.0581667	1
-0.0869167	0.0869167	-1
-0.0804167	0.0804167	-1
-0.0525	0.0525	1
0.121417	0.121417	1
0.00183333	0.00183333	-1
0.00525	0.00525	-1
0.201667	0.201667	1
0.200333	0.200333	1
0.081	0.081	-1
0.0809167	0.0809167	-1
0.164	0.164	1
0.163167	0.163167	1
-0.0215	0.0215	-1
-0.0216667	0.0216667	-1
0.174083	0.174083	1
0.170167	0.170167	1
-0.0260833	0.0260833	-1
0.00875	0.00875	-1
0.0643333	0.0643333	1
0.06425	0.06425	1
-0.00641667	0.00641667	-1
-0.0065	0.0065	-1
0.0410833	0.0410833	1
0.0414167	0.0414167	1
-0.0136667	0.0136667	-1
-0.0135833	0.0135833	-1
0.0511667	0.0511667	1
-0.179917	0.179917	1
0.04825	0.04825	-1
0.0488333	0.0488333	-1
0.0295	0.0295	1
0.02975	0.02975	1
-0.141917	0.141917	-1
-0.14225	0.14225	-1
0.01925	0.01925	1
0.0190833	0.0190833	1
-0.150583	0.150583	-1
-0.150667	0.150667	-1
-0.00791667	0.00791667	1
-0.00783333	0.00783333	1
-0.143917	0.143917	-1
-0.144	0.144	-1
-0.0495	0.0495	1
-0.0494167	0.0494167	1
-0.124333	0.124333	-1
-0.124917	0.124917	-1
-0.0905833	0.0905833	1
-0.0901667	0.0901667	1
-0.09575	0.09575	-1
-0.061	0.061	-1
-0.0505833	0.0505833	1
-0.0486667	0.0486667	1
-0.0851667	0.0851667	-1
-0.0799167	0.0799167	-1
-0.0484167	0.0484167	1
0.146333	0.146333	1
0.130833	0.130833	-1
0.130917	0.130917	-1
0.165833	0.165833	1
0.165	0.165	1
0.0863333	0.0863333	-1
0.0860833	0.0860833	-1
0.14675	0.14675	1
0.147667	0.147667	1
0.123667	0.123667	-1
0.124	0.124	-1
0.132667	0.132667	1
0.13275	0.13275	1
0.129917	0.129917	-1
0.13	0.13	-1
0.139583	0.139583	1
0.147833	0.147833	1
0.15025	0.15025	-1
0.151833	0.151833	-1
0.152	0.152	1
0.14775	0.14775	1
0.15625	0.15625	-1
0.156417	0.156417	-1
0.175667	0.175667	1
0.184667	0.184667	1
0.131167	0.131167	-1
-0.03	0.03	-1
-0.00983333	0.00983333	1
-0.01	0.01	1
-0.0635	0.0635	-1
-0.0634167	0.0634167	-1
-0.02025	0.02025	1
-0.021	0.021	1
0.0276667	0.0276667	-1
0.02275	0.02275	-1
-0.000583333	0.000583333	1
-0.000666667	0.000666667	1
-0.00133333	0.00133333	-1
-0.0699167	0.0699167	-1
0.024	0.024	1
0.0238333	0.0238333	1
-0.152583	0.152583	-1
-0.152333	0.152333	-1
-0.18775	0.18775	1
-0.18625	0.18625	1
0.0310833	0.0310833	-1
0.00941667	0.00941667	-1
-0.0745	0.0745	1
-0.076	0.076	1
-0.02075	0.02075	-1
-0.0230833	0.0230833	-1
-0.12575	0.12575	1
-0.126167	0.126167	1
-0.0765	0.0765	-1
-0.0723333	0.0723333	-1
-0.002	0.002	1
-0.184667	0.184667	1
0.0665	0.0665	-1
0.06675	0.06675	-1
-0.259083	0.259083	1
-0.258917	0.258917	1
0.1295	0.1295	-1
0.129583	0.129583	-1
-0.21175	0.21175	1
0.14025	0.14025	1
0.0203333	0.0203333	-1
0.0204167	0.0204167	-1
0.0660833	0.0660833	1
0.068	0.068	1
0.0220833	0.0220833	-1
0.0233333	0.0233333	-1
0.118833	0.118833	1
0.114417	0.114417	1
0.0241667	0.0241667	-1
0.0238333	0.0238333	-1
0.130917	0.130917	1
0.131167	0.131167	1
0.0104167	0.0104167	-1
0.01025	0.01025	-1
0.233917	0.233917	1
0.134167	0.134167	1
0.048	0.048	-1
0.0485833	0.0485833	-1
0.293083	0.293083	1
-0.216583	0.216583	1
-0.0266667	0.0266667	-1
-0.0265	0.0265	-1
-0.208667	0.208667	1
-0.2095	0.2095	1
-0.03375	0.03375	-1
0.0725833	0.0725833	-1
0.16425	0.16425	1
0.167	0.167	1
0.102083	0.102083	-1
0.0100833	0.0100833	-1
0.0716667	0.0716667	1
0.0715833	0.0715833	1
-0.0350833	0.0350833	-1
-0.03475	0.03475	-1
0.10975	0.10975	1
0.109667	0.109667	1
-0.04325	0.04325	-1
-0.0431667	0.0431667	-1
0.107833	0.107833	1
0.107667	0.107667	1
-0.0790833	0.0790833	-1
0.03125	0.03125	-1
-0.14075	0.14075	1
-0.140667	0.140667	1
0.0100833	0.0100833	-1
-0.0629167	0.0629167	-1
0.183167	0.183167	1
0.183083	0.183083	1
0.01875	0.01875	-1
0.01925	0.01925	-1
0.132	0.132	1
0.132667	0.132667	1
0.015	0.015	-1
0.0149167	0.0149167	-1
0.13575	0.13575	1
0.135917	0.135917	1
0.0211667	0.0211667	-1
0.0218333	0.0218333	-1
0.23875	0.23875	1
-0.0841667	0.0841667	1
0.103167	0.103167	-1
0.1195	0.1195	-1
-0.27975	0.27975	1
-0.296417	0.296417	1
-0.0135	0.0135	-1
0.255917	0.255917	-1
-0.0215	0.0215	1
-0.0215833	0.0215833	1
0.22975	0.22975	-1
0.229833	0.229833	-1
0.131917	0.131917	1
0.239917	0.239917	1
-0.0236667	0.0236667	-1
0.204167	0.204167	-1
0.0386667	0.0386667	1
0.22275	0.22275	1
0.09375	0.09375	-1
-0.0865	0.0865	-1
0.0579167	0.0579167	1
0.0599167	0.0599167	1
-0.180333	0.180333	-1
0.217333	0.217333	-1
-0.0251667	0.0251667	1
-0.0255	0.0255	1
0.169833	0.169833	-1
0.16975	0.16975	-1
-0.180167	0.180167	1
-0.131583	0.131583	1
-0.114667	0.114667	-1
-0.113333	0.113333	-1
-0.11425	0.11425	1
-0.114333	0.114333	1
-0.104417	0.104417	-1
-0.105083	0.105083	-1
-0.0983333	0.0983333	1
-0.09825	0.09825	1
-0.115	0.115	-1
-0.115083	0.115083	-1
-0.117417	0.117417	1
0.0705	0.0705	1
0.05475	0.05475	-1
0.06025	0.06025	-1
0.0635	0.0635	1
0.0624167	0.0624167	1
0.07025	0.07025	-1
0.0560833	0.0560833	-1
-0.0883333	0.0883333	1
-0.0884167	0.0884167	1
-0.07475	0.07475	-1
-0.0791667	0.0791667	-1
0.0585	0.0585	1
0.08275	0.08275	1
-0.0590833	0.0590833	-1
-0.0589167	0.0589167	-1
-0.02825	0.02825	1
0.1495	0.1495	1
0.111417	0.111417	-1
0.11125	0.11125	-1
0.172417	0.172417	1
-0.0316667	0.0316667	1
-0.15875	0.15875	-1
0.00416667	0.00416667	-1
0.137667	0.137667	1
-0.06175	0.06175	1
-0.138667	0.138667	-1
-0.13825	0.13825	-1
-0.0343333	0.0343333	1
-0.0345	0.0345	1
-0.103667	0.103667	-1
-0.10375	0.10375	-1
-0.0794167	0.0794167	1
-0.0801667	0.0801667	1
-0.1065	0.1065	-1
-0.106333	0.106333	-1
-0.0801667	0.0801667	1
-0.08275	0.08275	1
-0.0813333	0.0813333	-1
-0.081	0.081	-1
-0.116167	0.116167	1
-0.00116667	0.00116667	1
0.0316667	0.0316667	-1
0.0313333	0.0313333	-1
0.0308333	0.0308333	1
0.0680833	0.0680833	1
0.0631667	0.0631667	-1
0.0624167	0.0624167	-1
0.094	0.094	1
-0.00458333	0.00458333	1
0.165	0.165	-1
0.16925	0.16925	-1
-0.10975	0.10975	1
-0.128417	0.128417	1
0.00991667	0.00991667	-1
0.0200833	0.0200833	-1
-0.0805	0.0805	1
-0.0806667	0.0806667	1
0.000416667	0.000416667	-1
0.00108333	0.00108333	-1
-0.195917	0.195917	1
-0.200167	0.200167	1
0.166833	0.166833	-1
0.041	0.041	-1
-0.205333	0.205333	1
-0.2015	0.2015	1
-0.0451667	0.0451667	-1
-0.00866667	0.00866667	-1
-0.170333	0.170333	1
-0.170417	0.170417	1
-0.0909167	0.0909167	-1
-0.0861667	0.0861667	-1
0.02075	0.02075	1
0.0254167	0.0254167	1
0.0553333	0.0553333	-1
0.05575	0.05575	-1
-0.130667	0.130667	1
0.156083	0.156083	1
-0.0515833	0.0515833	-1
-0.04875	0.04875	-1
0.115583	0.115583	1
0.00875	0.00875	1
-0.13325	0.13325	-1
-0.134333	0.134333	-1
0.0115833	0.0115833	1
0.0369167	0.0369167	1
-0.0645	0.0645	-1
-0.0655	0.0655	-1
0.0115	0.0115	1
0.0143333	0.0143333	1
-0.119667	0.119667	-1
-0.0575	0.0575	-1
-0.247	0.247	1
-0.21775	0.21775	1
-0.197	0.197	-1
-0.193167	0.193167	-1
-0.206333	0.206333	1
-0.206417	0.206417	1
-0.157417	0.157417	-1
0.0484167	0.0484167	-1
0.231417	0.231417	1
0.228	0.228	1
0.16325	0.16325	-1
0.163333	0.163333	-1
0.191	0.191	1
0.18825	0.18825	1
0.17525	0.17525	-1
0.175333	0.175333	-1
0.201	0.201	1
0.201083	0.201083	1
0.18425	0.18425	-1
0.0285	0.0285	-1
0.0414167	0.0414167	1
0.0419167	0.0419167	1
-0.049	0.049	-1
0.12675	0.12675	-1
0.173	0.173	1
0.169917	0.169917	1
0.139083	0.139083	-1
0.138083	0.138083	-1
0.222167	0.222167	1
-0.0394167	0.0394167	1
0.0749167	0.0749167	-1
0.0753333	0.0753333	-1
-0.0635	0.0635	1
-0.210917	0.210917	1
0.159	0.159	-1
0.158833	0.158833	-1
-0.1105	0.1105	1
-0.108083	0.108083	1
0.128583	0.128583	-1
-0.00558333	0.00558333	-1
0.0821667	0.0821667	1
0.08225	0.08225	1
-0.02325	0.02325	-1
-0.0233333	0.0233333	-1
0.0925833	0.0925833	1
-0.0848333	0.0848333	1
-0.0416667	0.0416667	-1
-0.0418333	0.0418333	-1
-0.07825	0.07825	1
-0.0794167	0.0794167	1
0.158667	0.158667	-1
0.158417	0.158417	-1
0.12	0.12	1
0.117833	0.117833	1
0.162833	0.162833	-1
0.162917	0.162917	-1
-0.27025	0.27025	1
-0.2695	0.2695	1
-0.174583	0.174583	-1
0.193333	0.193333	-1
-0.253083	0.253083	1
-0.251917	0.251917	1
0.139917	0.139917	-1
0.140333	0.140333	-1
0.0924167	0.0924167	1
0.0923333	0.0923333	1
0.127583	0.127583	-1
0.122083	0.122083	-1
0.0944167	0.0944167	1
0.0943333	0.0943333	1
0.153	0.153	-1
0.163333	0.163333	-1
-0.172917	0.172917	1
-0.172833	0.172833	1
-0.144833	0.144833	-1
-0.138167	0.138167	-1
-0.171667	0.171667	1
-0.150583	0.150583	1
-0.13125	0.13125	-1
-0.131167	0.131167	-1
-0.18275	0.18275	1
-0.182667	0.182667	1
0.198917	0.198917	-1
0.199	0.199	-1
0.0546667	0.0546667	1
0.0543333	0.0543333	1
0.15425	0.15425	-1
0.154333	0.154333	-1
0.0631667	0.0631667	1
0.0635	0.0635	1
0.153083	0.153083	-1
-0.09725	0.09725	-1
0.140417	0.140417	1
0.00141667	0.00141667	1
-0.0285	0.0285	-1
-0.0286667	0.0286667	-1
-0.0181667	0.0181667	1
-0.01825	0.01825	1
-0.0586667	0.0586667	-1
-0.0585833	0.0585833	-1
0.006	0.006	1
0.0140833	0.0140833	1
-0.00375	0.00375	-1
-0.0228333	0.0228333	-1
-0.0369167	0.0369167	1
-0.03275	0.03275	1
-0.01625	0.01625	-1
-0.0161667	0.0161667	-1
-0.136167	0.136167	1
-0.1385	0.1385	1
-0.01975	0.01975	-1
-0.0220833	0.0220833	-1
-0.144333	0.144333	1
-0.144167	0.144167	1
0.01	0.01	-1
0.0100833	0.0100833	-1
0.00975	0.00975	1
0.0075	0.0075	1
-0.0101667	0.0101667	-1
-0.01	0.01	-1
-0.0161667	0.0161667	1
-0.0160833	0.0160833	1
-0.119	0.119	-1
-0.0641667	0.0641667	-1
0.0441667	0.0441667	1
0.0459167	0.0459167	1
0.03475	0.03475	-1
0.0350833	0.0350833	-1
-0.02425	0.02425	1
-0.0225833	0.0225833	1
0.0065	0.0065	-1
0.00541667	0.00541667	-1
0.000666667	0.000666667	1
-0.000166667	0.000166667	1
0.0193333	0.0193333	-1
0.0194167	0.0194167	-1
-0.0206667	0.0206667	1
-0.01975	0.01975	1
0.0330833	0.0330833	-1
0.0331667	0.0331667	-1
-0.00416667	0.00416667	1
-0.00425	0.00425	1
0.0465	0.0465	-1
0.0465833	0.0465833	-1
-0.0355833	0.0355833	1
-0.0356667	0.0356667	1
0.0318333	0.0318333	-1
0.0319167	0.0319167	-1
-0.00658333	0.00658333	1
-0.00666667	0.00666667	1
0.00841667	0.00841667	-1
0.00833333	0.00833333	-1
-0.0179167	0.0179167	1
-0.0291667	0.0291667	1
0.143833	0.143833	-1
0.143667	0.143667	-1
-0.139083	0.139083	1
-0.139	0.139	1
-0.112917	0.112917	-1
-0.109	0.109	-1
-0.150167	0.150167	1
-0.129167	0.129167	1
-0.115583	0.115583	-1
-0.11525	0.11525	-1
-0.147417	0.147417	1
-0.147167	0.147167	1
-0.100667	0.100667	-1
-0.0983333	0.0983333	-1
-0.118417	0.118417	1
-0.122	0.122	1
0.03575	0.03575	-1
0.0364167	0.0364167	-1
0.0203333	0.0203333	1
0.03625	0.03625	1
0.052	0.052	-1
0.0519167	0.0519167	-1
0.0389167	0.0389167	1
0.0390833	0.0390833	1
0.0390833	0.0390833	-1
0.0361667	0.0361667	-1
0.0435	0.0435	1
-0.03	0.03	1
-0.0595833	0.0595833	-1
-0.0570833	0.0570833	-1
-0.0164167	0.0164167	1
-0.0165833	0.0165833	1
-0.219667	0.219667	-1
0.049	0.049	-1
-0.0256667	0.0256667	1
-0.0271667	0.0271667	1
0.104583	0.104583	-1
0.104333	0.104333	-1
-0.199917	0.199917	1
-0.199	0.199	1
-0.185833	0.185833	-1
-0.185917	0.185917	-1
-0.1805	0.1805	1
-0.180667	0.180667	1
-0.1795	0.1795	-1
-0.179417	0.179417	-1
-0.190667	0.190667	1
0.16425	0.16425	1
0.165	0.165	-1
0.164917	0.164917	-1
0.159083	0.159083	1
0.157667	0.157667	1
0.1655	0.1655	-1
-0.1645	0.1645	-1
-0.157417	0.157417	1
0.0345833	0.0345833	1
0.05325	0.05325	-1
0.0533333	0.0533333	-1
0.00883333	0.00883333	1
0.135667	0.135667	1
0.213333	0.213333	-1
0.2135	0.2135	-1
0.200417	0.200417	1
0.200333	0.200333	1
0.1225	0.1225	-1
0.0575	0.0575	-1
0.0524167	0.0524167	1
-0.16	0.16	1
-0.175167	0.175167	-1
0.139167	0.139167	-1
0.119917	0.119917	1
-0.0584167	0.0584167	1
-0.05325	0.05325	-1
-0.0528333	0.0528333	-1
-0.0675	0.0675	1
-0.0674167	0.0674167	1
-0.0593333	0.0593333	-1
-0.05925	0.05925	-1
-0.056	0.056	1
-0.0559167	0.0559167	1
-0.09625	0.09625	-1
-0.09475	0.09475	-1
-0.07425	0.07425	1
-0.0756667	0.0756667	1
-0.0426667	0.0426667	-1
-0.043	0.043	-1
0.0665	0.0665	1
0.0663333	0.0663333	1
0.01825	0.01825	-1
0.0386667	0.0386667	-1
-0.167667	0.167667	1
-0.16825	0.16825	1
-0.0686667	0.0686667	-1
-0.0671667	0.0671667	-1
-0.0836667	0.0836667	1
-0.0835	0.0835	1
-0.0743333	0.0743333	-1
0.126833	0.126833	-1
0.141167	0.141167	1
0.141667	0.141667	1
0.13325	0.13325	-1
0.128917	0.128917	-1
0.136417	0.136417	1
0.144583	0.144583	1
0.139917	0.139917	-1
0.142417	0.142417	-1
-0.0410833	0.0410833	1
-0.049	0.049	1
-0.0209167	0.0209167	-1
-0.0568333	0.0568333	-1
0.0690833	0.0690833	1
-0.2065	0.2065	1
0.0274167	0.0274167	-1
0.02775	0.02775	-1
-0.12925	0.12925	1
-0.128917	0.128917	1
0.0138333	0.0138333	-1
0.01375	0.01375	-1
-0.17375	0.17375	1
-0.172417	0.172417	1
0.170583	0.170583	-1
0.176	0.176	-1
-0.00991667	0.00991667	1
-0.176	0.176	1
-0.162917	0.162917	-1
-0.163	0.163	-1
-0.176667	0.176667	1
-0.17575	0.17575	1
0.1415	0.1415	-1
-0.0384167	0.0384167	-1
-0.1785	0.1785	1
-0.178417	0.178417	1
0.0981667	0.0981667	-1
0.0973333	0.0973333	-1
-0.06	0.06	1
0.0360833	0.0360833	1
-0.207167	0.207167	-1
0.185667	0.185667	-1
-0.03375	0.03375	1
-0.033	0.033	1
0.2295	0.2295	-1
0.230083	0.230083	-1
-0.123667	0.123667	1
-0.12375	0.12375	1
-0.09425	0.09425	-1
-0.0953333	0.0953333	-1
-0.119917	0.119917	1
-0.121333	0.121333	1
0.0585833	0.0585833	-1
0.0418333	0.0418333	-1
-0.0621667	0.0621667	1
