0.22	-0.0014318
0.22005	-0.0020524
0.2201	0.0023
0.22015	0.0069432
0.2202	0.0118408
0.22025	0.0127442
0.2203	0.016135
0.22035	0.01918
0.2204	0.0239836
0.22045	0.014689
0.2205	0.0136336
0.22055	0.012464
0.2206	0.0208804
0.22065	0.0288854
0.2207	0.0274416
0.22075	0.0266334
0.2208	0.0284458
0.22085	0.0386904
0.2209	0.035642
0.22095	0.0355314
0.221	0.0384916
0.22105	0.0355928
0.2211	0.0343934
0.22115	0.0403426
0.2212	0.0412982
0.22125	0.035979
0.2213	0.0376908
0.22135	0.0360398
0.2214	0.0307546
0.22145	0.0309962
0.2215	0.0251372
0.22155	0.0334066
0.2216	0.0323208
0.22165	0.0283798
0.2217	0.027266
0.22175	0.0276222
0.2218	0.0323854
0.22185	0.032924
0.2219	0.031609
0.22195	0.036386
0.222	0.0369286
0.22205	0.0420346
0.2221	0.0394286
0.22215	0.0420348
0.2222	0.0405104
0.22225	0.0400264
0.2223	0.0422942
0.22235	0.0481056
0.2224	0.0538518
0.22245	0.0598842
0.2225	0.0614784
0.22255	0.0673666
0.2226	0.0696742
0.22265	0.0640592
0.2227	0.0646762
0.22275	0.0629388
0.2228	0.0618614
0.22285	0.0664144
0.2229	0.0721032
0.22295	0.072301
0.223	0.0772032
0.22305	0.0831358
0.2231	0.0892794
0.22315	0.0907574
0.2232	0.0942444
0.22325	0.0901718
0.2233	0.0953678
0.22335	0.0979302
0.2234	0.0996066
0.22345	0.098504
0.2235	0.103689
0.22355	0.107669
0.2236	0.105619
0.22365	0.111989
0.2237	0.114428
0.22375	0.116376
0.2238	0.112871
0.22385	0.114815
0.2239	0.117257
0.22395	0.116326
0.224	0.11602
0.22405	0.117618
0.2241	0.121588
0.22415	0.12022
0.2242	0.119564
0.22425	0.124302
0.2243	0.118136
0.22435	0.122173
0.2244	0.122464
0.22445	0.121607
0.2245	0.124993
0.22455	0.126731
0.2246	0.135743
0.22465	0.131127
0.2247	0.134852
0.22475	0.140866
0.2248	0.142106
0.22485	0.148432
0.2249	0.149032
0.22495	0.152278
0.225	0.154999
0.22505	0.159537
0.2251	0.164279
0.22515	0.169821
0.2252	0.177015
0.22525	0.178744
0.2253	0.185889
0.22535	0.188045
0.2254	0.189242
0.22545	0.188713
0.2255	0.187667
0.22555	0.19586
0.2256	0.201866
0.22565	0.211956
0.2257	0.218795
0.22575	0.222307
0.2258	0.230808
0.22585	0.239024
0.2259	0.243527
0.22595	0.249473
0.226	0.255083
0.22605	0.263402
0.2261	0.267078
0.22615	0.271425
0.2262	0.276227
0.22625	0.28414
0.2263	0.285355
0.22635	0.291663
0.2264	0.301215
0.22645	0.302244
0.2265	0.30666
0.22655	0.31685
0.2266	0.328951
0.22665	0.333439
0.2267	0.345661
0.22675	0.356777
0.2268	0.362855
0.22685	0.376044
0.2269	0.383579
0.22695	0.395562
0.227	0.410286
0.22705	0.417504
0.2271	0.426212
0.22715	0.435578
0.2272	0.438185
0.22725	0.450029
0.2273	0.463711
0.22735	0.471872
0.2274	0.479254
0.22745	0.487273
0.2275	0.496626
0.22755	0.504041
0.2276	0.51396
0.22765	0.524691
0.2277	0.535145
0.22775	0.547494
0.2278	0.555723
0.22785	0.565248
0.2279	0.570377
0.22795	0.585071
0.228	0.592323
0.22805	0.606487
0.2281	0.620891
0.22815	0.631646
0.2282	0.642399
0.22825	0.651042
0.2283	0.656196
0.22835	0.660297
0.2284	0.668476
0.22845	0.677661
0.2285	0.685983
0.22855	0.697669
0.2286	0.707674
0.22865	0.717319
0.2287	0.729004
0.22875	0.741756
0.2288	0.754194
0.22885	0.764457
0.2289	0.773757
0.22895	0.783152
0.229	0.790746
0.22905	0.802577
0.2291	0.806945
0.22915	0.820507
0.2292	0.833909
0.22925	0.846448
0.2293	0.859821
0.22935	0.869037
0.2294	0.879752
0.22945	0.891571
0.2295	0.901455
0.22955	0.916335
0.2296	0.929557
0.22965	0.943053
0.2297	0.957092
0.22975	0.966469
0.2298	0.978772
0.22985	0.987422
0.2299	0.996809
0.22995	1.00796
