#	 mag	 abs_mag	 b.c.
-0.605469	0.605469	1
-0.605469	0.605469	1
-0.614583	0.614583	1
-0.614583	0.614583	1
0.601562	0.601562	1
0.601562	0.601562	1
-0.665365	0.665365	1
-0.665365	0.665365	1
-0.64974	0.64974	1
-0.64974	0.64974	1
-0.648438	0.648438	1
-0.648438	0.648438	1
0.566406	0.566406	1
0.566406	0.566406	1
0.565104	0.565104	1
0.565104	0.565104	1
-0.617188	0.617188	1
-0.617188	0.617188	1
0.584635	0.584635	1
0.584635	0.584635	1
0.580729	0.580729	1
0.595052	0.595052	-1
0.596354	0.596354	-1
0.626302	0.626302	1
-0.565104	0.565104	1
-0.565104	0.565104	1
-0.567708	0.567708	1
-0.567708	0.567708	1
0.596354	0.596354	1
-0.31901	0.31901	-1
-0.316406	0.316406	-1
0.11849	0.11849	1
0.115885	0.115885	1
-0.36849	0.36849	-1
0.510417	0.510417	-1
-0.601562	0.601562	1
-0.605469	0.605469	1
-0.605469	0.605469	1
-0.604167	0.604167	1
-0.604167	0.604167	1
0.652344	0.652344	1
0.652344	0.652344	1
-0.721354	0.721354	1
-0.721354	0.721354	1
-0.720052	0.720052	1
-0.720052	0.720052	1
-0.721354	0.721354	1
-0.721354	0.721354	1
0.710938	0.710938	1
0.710938	0.710938	1
-0.740885	0.740885	1
-0.740885	0.740885	1
-0.742188	0.742188	1
-0.742188	0.742188	1
0.746094	0.746094	1
0.746094	0.746094	1
-0.628906	0.628906	1
-0.628906	0.628906	1
0.744792	0.744792	1
0.744792	0.744792	1
-0.716146	0.716146	1
-0.716146	0.716146	1
0.652344	0.652344	1
0.652344	0.652344	1
-0.658854	0.658854	1
-0.658854	0.658854	1
-0.65625	0.65625	1
-0.65625	0.65625	1
0.710938	0.710938	1
0.710938	0.710938	1
-0.677083	0.677083	1
-0.677083	0.677083	1
0.700521	0.700521	1
0.700521	0.700521	1
-0.660156	0.660156	1
-0.660156	0.660156	1
0.56901	0.56901	1
0.502604	0.502604	-1
-0.553385	0.553385	-1
-0.627604	0.627604	1
0.678385	0.678385	1
0.678385	0.678385	1
-0.701823	0.701823	1
-0.701823	0.701823	1
-0.703125	0.703125	1
-0.703125	0.703125	1
0.66276	0.66276	1
0.66276	0.66276	1
0.658854	0.658854	1
0.658854	0.658854	1
-0.639323	0.639323	1
-0.639323	0.639323	1
-0.610677	0.610677	1
0.542969	0.542969	-1
-0.576823	0.576823	-1
0.509115	0.509115	1
-0.657552	0.657552	1
-0.657552	0.657552	1
0.559896	0.559896	1
0.559896	0.559896	1
-0.665365	0.665365	1
-0.665365	0.665365	1
-0.666667	0.666667	1
-0.666667	0.666667	1
0.55599	0.55599	1
-0.35026	0.35026	-1
-0.354167	0.354167	-1
0.589844	0.589844	1
0.58724	0.58724	1
0.58724	0.58724	1
-0.66276	0.66276	1
-0.66276	0.66276	1
-0.664062	0.664062	1
-0.664062	0.664062	1
-0.660156	0.660156	1
-0.660156	0.660156	1
-0.661458	0.661458	1
-0.661458	0.661458	1
-0.635417	0.635417	1
-0.635417	0.635417	1
-0.575521	0.575521	1
0.345052	0.345052	-1
-0.395833	0.395833	-1
0.566406	0.566406	1
-0.669271	0.669271	1
-0.669271	0.669271	1
0.580729	0.580729	1
-0.566406	0.566406	-1
-0.571615	0.571615	-1
-0.38151	0.38151	1
-0.644531	0.644531	1
-0.644531	0.644531	1
-0.643229	0.643229	1
0.654948	0.654948	-1
-0.585938	0.585938	-1
0.626302	0.626302	1
-0.636719	0.636719	1
-0.636719	0.636719	1
0.673177	0.673177	1
0.673177	0.673177	1
-0.628906	0.628906	1
-0.628906	0.628906	1
0.574219	0.574219	1
0.574219	0.574219	1
-0.634115	0.634115	1
-0.634115	0.634115	1
-0.638021	0.638021	1
-0.638021	0.638021	1
0.696615	0.696615	1
0.696615	0.696615	1
-0.622396	0.622396	1
-0.622396	0.622396	1
0.645833	0.645833	1
0.645833	0.645833	1
-0.703125	0.703125	1
-0.703125	0.703125	1
0.658854	0.658854	1
0.658854	0.658854	1
0.661458	0.661458	1
0.661458	0.661458	1
0.654948	0.654948	1
-0.195312	0.195312	-1
0.158854	0.158854	-1
